model,name,price,quantity,status
142745,"TCL 65A300W – Τηλεόραση 65"" Smart 4K UHD LED",1099,1,1
142746,"TCL 65A300 – Τηλεόραση PRO 65"" Smart 4K UHD QLED Google TV με Βάση",999,0,0
142749,"Tesla 32E635BHS – Τηλεόραση 32"" Smart HD",149,0,0
142750,"Tesla 40E645BFW – Τηλεόραση 40"" Smart Full HD",189,0,0
142752,"Tesla 40E635BFS – Τηλεόραση 40"" Smart Full HD",169,0,0
142755,"Tesla 50E645BUW – Τηλεόραση 50"" Smart 4K UHD",309,0,0
142760,"Tesla 43E655BUS – Τηλεόραση 43"" 4K Google TV LED",252,3,1
142761,"Tesla 50E655BUS – Τηλεόραση 50"" Smart 4K UHD LED",299,3,1
142763,"Tesla 55E635SUS – Τηλεόραση 55"" Smart 4K UHD",359,0,0
142772,"LG OLED48B56LA – Τηλεόραση 48"" Smart 4K AI OLED",749,2,1
142773,"LG OLED55B56LA – Τηλεόραση 55"" Smart 4K AI OLED",847,1,1
142774,"LG OLED65B56LA – Τηλεόραση 65"" Smart 4K AI OLED",1239,2,1
142779,"LG OLED55G56LS – Τηλεόραση 55"" Smart 4K AI OLED",1290,4,1
142780,"LG OLED65G55LW – Τηλεόραση OLED 65"" 4K Smart AI Κλάση E",1818,3,1
142783,"LG OLED42C55LA – Τηλεόραση 42"" Smart 4K AI OLED",826,0,0
142784,"LG OLED48C55LA – Τηλεόραση 48"" Smart 4K AI OLED",938,0,0
142785,"LG OLED55C55LA – Τηλεόραση 55"" Smart 4K AI OLED",975,3,1
142786,"LG OLED65C55LA – Τηλεόραση 65"" Smart 4K AI OLED",1499,2,1
142789,"LG 75UA75006LA – Τηλεόραση 75"" Smart 4K AI UHD",579,1,1
142790,"LG 86UA75006LA – Τηλεόραση 86"" Smart 4K AI",894,0,0
142791,"LG 98UT91006LA – Τηλεόραση 98"" Smart 4K",1789,1,1
142793,"LG 55QNED87A6B – Τηλεόραση 55"" Smart 4K AI QNED",599,3,1
142794,"LG 65QNED87A6B – Τηλεόραση 65"" Smart 4K AI QNED",799,6,1
142795,"LG 75QNED87A6B – Τηλεόραση 75"" Smart 4K AI QNED",1149,1,1
142799,"LG 75QNED82A6B – Τηλεόραση 75"" Smart 4K AI QNED",848,1,1
142800,"LG 43NANO81A6A – Τηλεόραση 43"" Smart 4K AI",354,2,1
142801,"LG 50NANO81A6A – Τηλεόραση 50"" Smart 4K AI",378,2,1
142802,"LG 55NANO81A6A – Τηλεόραση LED 55"" Smart 4K AI",414,5,1
142803,"LG 75NANO81A6A – Τηλεόραση 75"" Smart 4K AI",728,1,1
142812,"Samsung UE43U8072F – Τηλεόραση 43"" Smart 4K LED G",369,2,1
142815,"Samsung UE65U8072F – Τηλεόραση 65"" Smart 4K UHD LED (Crystal Processor 4K)",489,0,0
142816,"Samsung UE75U8072F – Τηλεόραση 75"" Smart 4K UHD LED (Crystal Processor 4K)",619,1,1
142855,"Sony K55S35B – Τηλεόραση 55"" LED 4K",649,1,1
142880,"TCL 32S5K – Τηλεόραση 32"" Full HD Smart",168,4,1
142883,"TCL S55HE – Soundbar 2.1ch 220W Bluetooth HDMI",119,1,1
142884,"TCL S45HE – Soundbar 2.0 100W Bluetooth HDMI",78,2,1
142886,"LG 65NANO81A6A – Τηλεόραση LED 65"" Smart 4K AI",529,4,1
142887,"LG 43UA75006LA – Τηλεόραση 43"" Smart 4K AI",319,3,1
142888,"LG 50UA75006LA – Τηλεόραση 50"" Smart 4K AI",369,1,1
142889,"LG 55UA75006LA – Τηλεόραση 55"" Smart 4K AI",359,0,0
142890,"LG 65UA75006LA – Τηλεόραση 65"" Smart 4K AI UHD",479,2,1
142895,"LG 43UA73006LA – Τηλεόραση 43"" Smart 4K AI",359,1,1
142896,"LG 55UA73006LA – Τηλεόραση 55"" Smart 4K AI LED",381,3,1
142990,"LG 55QNED93A6A – Τηλεόραση 55"" Smart 4K AI QNED",699,0,0
142991,"LG 65QNED93A6A – Τηλεόραση 65"" Smart 4K AI QNED",900,0,0
142992,"LG 75QNED93A6A – Τηλεόραση 75"" Smart 4K AI QNED",1297,1,1
142999,"LG 55QNED70A6A – Τηλεόραση 55"" Smart 4K AI QNED",479,2,1
143000,"LG 65QNED70A6A – Τηλεόραση 65"" Smart 4K AI QNED",506.9,3,1
143027,"Hisense 65U7Q – Τηλεόραση 65"" ULTRA HD ( 4K ) Mini LED Smart TV",719,0,0
143028,"Hisense 75U7Q – Τηλεόραση 75"" ULTRA HD ( 4K ) Mini LED Smart TV",899,0,0
143031,"Hisense 55U7Q PRO – Τηλεόραση 55"" ULTRA HD ( 4K ) Mini LED Smart TV",679,1,1
143038,"Hisense 55E7Q – Τηλεόραση 55"" ULTRA HD ( 4K ) QLED Smart TV",399,1,1
143039,"Hisense 65E7Q – Τηλεόραση 65"" 4K UHD QLED Smart TV",529,2,1
143043,"Hisense 43E7Q – Τηλεόραση 43"" ULTRA HD ( 4K ) QLED Smart TV",277,2,1
143044,"Hisense 50E7Q – Τηλεόραση 50"" ULTRA HD ( 4K ) QLED Smart TV",327,2,1
143051,"Hisense 55A6Q – Τηλεόραση 55"" ULTRA HD ( 4K ) LED Smart TV",299,3,1
143052,"Hisense 65A6Q – Τηλεόραση 65"" ULTRA HD ( 4K ) LED Smart TV",413,2,1
143053,"Hisense 75A6Q – Τηλεόραση 75"" ULTRA HD ( 4K ) LED Smart TV",539,0,0
143074,"LG 32LR60006LA – Τηλεόραση 32"" Smart Full HD",239,5,1
143081,"LG MR25GB – Τηλεχειριστήριο TV AI Magic Remote Φωνητικές Εντολές",19,14,1
143104,"LG 43QNED70A6A – Τηλεόραση 43"" Smart 4K QNED AI",369,3,1
143105,"TV LG 50QNED70A6A 50"" Smart 4K AI QNED",419,0,0
143109,"LG DXL7T – Ηχείο Bluetooth 250W 2.1ch IPX4",269,2,1
143162,"JBL Tuner 3 – Ηχείο Bluetooth 7 W Ραδιόφωνο IP68",129,0,0
143223,"Sony Κονσόλα PS5 Slim",555,0,0
143232,"LG 75QNED7EA6B – Τηλεόραση 75"" 4K UHD QNED webOS",799,1,1
143245,"Tcl 65C8K – Τηλεόραση 65"" Smart 4K QD Mini LED",1275,0,0
143257,"Sony PlayStation 5 Slim Digital 825GB FC 26",349,0,0
143288,"Sony PlayStation 5 Digital Console & DualSense Bundle",549,0,0
143291,"Sony PS5 Console Pro – Κονσόλα PlayStation 5 Pro 2TB Digital Ray Tracing",797,0,0
143295,"LG S20A – Soundbar 2.0ch,AI Sound Pro 50W",109,2,1
143372,"Tesla Q43E655GUS – Τηλεόραση 43"" Smart 4K QLED Google TV",256,3,1
143373,"Tesla Q50E655GUS – Τηλεόραση 50"" Smart 4K QLED Google TV",329,2,1
143374,"Tesla Q55E655GUS – Τηλεόραση 55"" Smart 4K QLED Google TV",349,2,1
143375,"Tesla Q65E655GUS – Τηλεόραση 65"" Smart 4K QLED Google TV",529,1,1
143378,"Tesla Q40E665GFS – Τηλεόραση LED 40"" Full HD Google TV",196,1,1
143379,"Tesla Q43E665GFS – Τηλεόραση QLED 43"" Full HD Google TV",239,0,0
143380,"Tesla 24E655BHS – Τηλεόραση 24"" Smart HD Google TV LED",129,4,1
143381,"Tesla 32E655BHS – Τηλεόραση 32"" Smart 4K LED Google TV Dolby Vision",149,1,1
143382,"Tesla 40E655BFS – Τηλεόραση 40"" Smart 4K LED Google TV",219,0,0
143397,"LG S30A – Soundbar 2.1ch,AI Sound Pro 140W Bluetooth HDMI",139,14,1
143481,"TCL Q65H – Soundbar 5.1 με Ασύρματο Subwoofer (Μαύρο)",257,2,1
143661,"TCL 55C7L – Τηλεόραση 55"" 4K UHD Mini LED Google TV",1149,2,1
143663,"TCL 75C7L – Τηλεόραση 75"" 4K UHD Mini LED Google TV",1899,1,1
143666,"TCL 55C8L – Τηλεόραση 55"" 4K UHD Mini LED Google TV",1299,0,0
143667,"TCL 65C8L – Τηλεόραση 65"" 4K UHD Mini LED Google TV",1799,1,1
143668,"TCL 75C8L – Τηλεόραση 75"" 4K UHD Mini LED Google TV",2399,0,0
143669,"TCL 85C8L – Τηλεόραση 85"" 4K UHD Mini LED Google TV",2899,0,0
150017,"LG S60T – Soundbar",169,2,1
150018,"LG OLED65C46LA – Τηλεόραση 65"" Smart 4K",1999,0,0
150023,"LG OLED65G45LW – Τηλεόραση 65"" Smart 4K",1999,0,0
150024,"LG OLED55G46LS – Τηλεόραση OLED 55"" 4K UHD",2149,0,0
150026,"LG OLED42C45LA – Τηλεόραση 42"" Smart 4K",867,0,0
150028,"LG 75QNED87T6B – Τηλεόραση 75"" Smart 4K UHD",2149,0,0
150029,"LG 75QNED80T6A – Τηλεόραση 75"" Smart 4K",1699,0,0
150033,"LG 50UT81006LA – Τηλεόραση 50"" Smart 4K",344,0,0
150034,"LG 43UT81006LA – Τηλεόραση 43"" Smart 4K",349,0,0
150035,"LG 50NANO82T6B – Τηλεόραση 50"" Smart 4K",340,0,0
150042,"LG 75UT81006LA – Τηλεόραση 75"" Smart 4K",690,0,0
150043,"LG 86UT81006LA – Τηλεόραση 86"" Smart 4K",940,0,0
150046,"LG 65QNED80T6A – Τηλεόραση 65"" Smart 4K",618,0,0
150047,"LG 43NANO82T6B – Τηλεόραση 43"" Smart 4K UHD",469,0,0
150048,"LG 65NANO82T6B – Τηλεόραση 65"" Smart 4K",749,0,0
150061,"LG S60TR – Soundbar 5.1ch 440W Dolby Digital με Ασύρματο Subwoofer & AI Sound Pro",229,0,0
150062,"LG S70TY – Soundbar",349,0,0
150088,"TV Samsung QE65S90D 65'' Smart 4K Ultra HD OLED",3099,0,0
150112,"TCL 55P61B – Τηλεόραση 55"" Smart 4K",398,0,0
201788,"Fancy Fancy 0001 – Κουζινάκι Ηλεκτρικό 3 Εστιών Λευκό",152,0,0
209327,"Fancy Fancy 0002 – Κουζινάκι Ηλεκτρικό 3 Εστιών Καφέ",159,0,0
209330,"Φουρνάκι Ηλεκτρικό Fancy Λευκό 0007",109,0,0
210719,"Fancy Fancy 0153 – Κουζινάκι Ηλεκτρικό 3 Εστιών Inox",189,0,0
211608,"Απορροφητήρας Pyramis 2Μ Inox 60 cm",109,0,0
216157,"Επένδυση Πόρτας Και Βάση Πλυντηρίου Bosch SMZ2044",145,0,0
218217,"Απορροφήτήρας Pyramis Καφέ 70 cm",104,0,0
218309,"Εντοιχιζόμενος Συντηρητής Κρασιών Liebherr WKEes 553 G",1699,0,0
218912,"Candy MIC25 GDFX – Φούρνος Μικροκυμάτων",259,0,0
219640,"Επένδυση Πόρτας Και Βάση Πλυντηρίου Bosch SPZ2044",145,0,0
220125,"Eskimo ES-4020 – Κουζίνα Λευκό A",369,0,0
220354,"Mini Bar Ψυγείο Liebherr TPesf 1714 Comfort",619,0,0
220505,"Siemens HZ 333073 – Ταψί Βαθύ Αλουμινίου",30,0,0
220520,"Eskimo ES-4030 – Κουζίνα Κεραμική Λευκό",449,0,0
221147,"Συντηρητής Κρασιών Liebherr WKr 1811 E",1069,0,0
221149,"Συντηρητής Κρασιών WKes 653 GrandCru Liebherr",1699,0,0
221501,"Κουζίνα 65lt Philco με Εστίες Εμαγιέ ET 642 W",299,0,0
221515,"Ψυγείο Εντοιχιζόμενο Miele K 37222 iD F",1300,0,0
221614,"Samsung MG23F301TAS – Φούρνος Μικροκυμάτων",149,0,0
221699,"Ψυγειοκαταψύκτης Εντοιχιζόμενος Miele KFNS 37432 iD F",2050,0,0
221733,"Pitsos CRS645T06 – Εστία Κεραμική",248.9,3,1
221734,"Pitsos CRE645S06 – Εστία Κεραμική Family",197.9,1,1
221765,"Pitsos CRE611S06 – Εστία Κεραμική",229,2,1
221828,"Ψυγειοκαταψύκτης Εντοιχιζόμενος Miele KF 37122 ID EU1 F",1450,0,0
222385,"Pyramis 065017502 – Απορροφητήρας Συρόμενος Turbo Inox 60 cm",179,0,0
222451,"Carad DFS1212 – Μονόπορτο ψυγείο Mini Bar",169,0,0
222480,"Ψυγειοκαταψύκτης Εντοιχιζόμενος Miele FN 37682 ID E",2139,0,0
222720,"Καταψύκτης Philco PCF-200/4A+",292,0,0
223161,"Απορροφητήρας Συρόμενος Pyramis Turbo Slim Inox 60 cm",139,0,0
223164,"Καταψύκτης Philco PCF-100/4A+",220,0,0
223203,"Καταψύκτης Philco PCF-150/4A+",264,0,0
223465,"Bosch BEL634GS1 – Φούρνος Μικροκυμάτων",619,0,0
223491,"Ψυγείο Εντοιχιζόμενο Miele K 37272 iD E",1549,0,0
223518,"Siemens HZ633073 – Ταψί Βαθύ",55,0,0
223522,"Hitachi R-S700GPRU2 – Ψυγείο Μαύρο",1549,0,0
223544,"Bosch HBG675BS1 – Φούρνος Εντοιχιζόμενος Inox",724,0,0
223598,"Bosch HEZ633073 – Ταψί Βαθύ",49,1,1
223679,"Ψυγειοκαταψύκτης Εντοιχιζόμενος Miele KFN 37452 iDE F",2350,0,0
223683,"Bosch HBG636ES1 – Φούρνος Άνω Πάγκου 71L Inox",900,0,0
223744,"Bosch HEZ638300 – Τηλεσκοπικός Μηχανισμός Φούρνου",135,0,0
223843,"Siemens HZ638270 – Τηλεσκοπικός Μηχανισμός Φούρνου",120,1,1
223892,"Siemens HZ638-370 – Τηλεσκοπικός Μηχανισμός Φούρνου",165,0,0
224314,"Miele Καθαριστικό Φούρνων Spray 500ml",15,7,1
224317,"Απορροφητήρας Pyramis Essential Συρόμενος Turbo 60cm Λευκός 065017302",179,0,0
224402,"Πλυντήριο Πιάτων Candy CDCP 6/E Λευκό",299,0,0
224575,"Συντηρητής Κρασιών Inventor IW34BL",239,0,0
224927,"Bosch DSZ4565 – Σετ Λειτουργίας Ανακύκλωσης Αέρα Απορροφητήρα",59,1,1
224937,"Rohnson R2128 – Φουρνάκι Ηλεκτρικό",83,0,0
225005,"Ψυγείο Εντοιχιζόμενο Miele K5122 Ui E",1099,0,0
225033,"Miele SF-AA 30 – Φίλτρο Ηλεκτρικής Σκούπας",22,1,1
225043,"Φουρνάκι Ηλεκτρικό Rohnson R-2148B 3100W",99,0,0
225133,"Απορροφητήρας Pitsos 2MBB612 Λευκό 60 cm",119,0,0
225144,"Candy CVMA60N – Απορροφητήρας Τζάκι Μαύρο 60 cm Α",279,0,0
225167,"Rohnson R292Tnn – Βάση Inox για Φουρνάκι Ρομπότ M19 OVE-R292",15,5,1
225221,"Bosch DUL63CC50 – Απορροφητήρας Serie 4 Inox 60 cm",138,2,1
225223,"Εντοιχιζόμενος Καταψύκτης Miele FNS37402 i F",2149,0,0
225370,"Απορροφητήρας Πτυσσόμενος Pyramis Turbo Καφέ 60 cm",189,0,0
225515,"Απορροφητήρας Pyramis Turbo Πτυσσόμενος 60cm White",189,0,0
225837,"LG GTB574SHHZD – Ψυγείο Λευκό E",999,0,0
225857,"Ψυγείο LG GTB574PZHZD Inox E",769,0,0
225860,"Ψυγείο LG GTB362SHCZD Λευκό F",619,0,0
225897,"Πλυντήριο Ρούχων LG FH4G1BCS2 12 kg A",1199,0,0
225992,"LG GTB583SHHZD – Ψυγείο Λευκό E",899,0,0
226007,"Ψυγείο Eskimo ES-9270/ES-9271 Λευκό F",289,0,0
226009,"Pitsos 2MIB60T – Απορροφητήρας Συρόμενος Γκρι 60 cm",132,1,1
226064,"Συντηρητής Κρασιών Eskimo ES 1096 WC",249,0,0
226092,"Korting KE6141 WM – Κουζίνα Λευκό Α",427,0,0
226093,"Korting KEC 6141 WG – Κουζίνα Κεραμική Λευκό Α",507,0,0
226094,"Κουζίνα Korting KE6141 BRM Καφέ Α",399,0,0
226146,"Pitsos 2MIB60L – Απορροφητήρας Πτυσσόμενος 60 cm",136,0,0
226149,"Bosch DEM66AC00 – Απορροφητήρας Πτυσσόμενος Γκρι 60 cm",194,6,1
226212,"Candy CBWM814DS – Πλυντήριο Ρούχων Εντοιχιζόμενο 8kg A+++",499,0,0
226381,"Κουζίνα 67lt με Εστίες Κεραμικές Korting KEC 6141 WPG  71LT",551,0,0
226513,"Bosch HBA513BS00 – Φούρνος Εντοιχιζόμενος Serie 4 Inox",389,0,0
226519,"Candy CH64FC – Εστία Κεραμική",229,1,1
226528,"Φούρνος Εντοιχιζόμενος Bosch Serie 6 VBC5580S0 Inox",1215,0,0
226570,"Pitsos PHN139150 – Κουζίνα Κεραμική Inox Α",599,2,1
226581,"Philco PRF370X – Ψυγείο Δίπορτο NoFrost Inox",459,0,0
226583,"Pitsos PHC009G20 – Κουζίνα Μεικτή Λευκό Α",443,0,0
226586,"Pitsos PHA009020 – Κουζίνα Family Λευκό A",384,1,1
226594,"Pitsos PHC009150 – Κουζίνα Κεραμική Family Inox A",458,1,1
226605,"Pitsos PAC003D20 – Κουζίνα Υγραερίου Λευκό",439,0,0
226610,"Bosch HBA534ES00 – Φούρνος Εντοιχιζόμενος Inox",419,0,0
226628,"Ψυγείο Philco Δίπορτο NoFrost  A+ PRF 370W",429,0,0
226631,"Pitsos PHN039350 – Κουζίνα Κεραμική Inox Α",586,2,1
226757,"Pitsos PHN039150 Κουζίνα Κεραμική Inox A",520,0,0
226765,"Candy CH64CCB – Εστία Κεραμική",199,0,0
226775,"Pitsos PHC009120 – Κουζίνα Κεραμική Family Λευκό Α",416,4,1
226782,"Bosch HKR390050 – Κουζίνα Κεραμική Serie 4 Inox Α",549,3,1
226826,"Miele KM 6520 FR – Εστία Κεραμική",749,0,0
226862,"Pitsos PHN039190 – Κουζίνα Κεραμική Καφέ",579,0,0
226869,"Bosch HBA5560S0 – Φούρνος Εντοιχιζόμενος Serie 6 με 5 Χρόνια εγγύηση",547,0,0
226871,"Κουζίνα 62lt με Εστίες Philco Εμαγιέ ET 640 W",239,0,0
226874,"Bosch HEZ438201 – Τηλεσκοπικός Μηχανισμός Φούρνου 2 Επιπέδων",60,0,0
226893,"Pitsos PZ11TE34X0 – Τηλεσκοπικός Μηχανισμός Φούρνου",85,0,0
226911,"Bosch HEZ538200 – Τηλεσκοπικός Μηχανισμός Φούρνου",59,0,0
226914,"Pitsos PHA009090 – Κουζίνα Family Καφέ A",393,1,1
226936,"Κουζίνα 65lt Philco με Εστίες Κεραμικές ET 623 W",449,0,0
226950,"Bosch HKR390020 – Κουζίνα Κεραμική Serie 4 Λευκό Α",532,3,1
226952,"Τηλεσκοπικός Μηχανισμός Φούρνου 3 Επιπέδων Bosch HEZ438301",85,0,0
226966,"Pitsos PZ11TE25X0 – Τηλεσκοπικός Μηχανισμός Φούρνου",59,0,0
226969,"Τηλεσκοπικός Mηχανισμός Φούρνου 2 Επιπέδων Siemens HZ538200",60,0,0
226970,"Bosch HBS578BS0 – Φούρνος Εντοιχιζόμενος Serie 6 Inox",659,0,0
227059,"Εντοιχιζόμενος Καταψύκτης Miele F31202 Ui RE E",1499,0,0
227060,"Eskimo ES-8212 – Ψυγείο Λευκό",229,0,0
227061,"Eskimo ES-8212 – Ψυγείο Silver",259,0,0
227073,"Bosch BEL520MS0 – Φούρνος Μικροκυμάτων Serie 4",429,0,0
227137,"Korting KEC 6141 IS – Κουζίνα 65L με Εστίες Κεραμικές",579,0,0
227140,"Ψυγείο Mini Bar Eskimo ES 65L Λευκό",99,0,0
227163,"Rohnson R-2037 – Φούρνος Μικροκυμάτων Inox",74.79,0,0
227222,"Πλυντήριο Ρούχων Εντοιχιζόμενο AEG L8FBE48SI 8 kg C",999,0,0
227224,"Korting KEC 6352 IPC – Κουζίνα 71L με Εστίες Κεραμικές",639,0,0
227240,"Ταψί Φούρνου Από Αλουμίνιο Με Αντικολλητική Επίστρωση Pitsos PZ11CN15E0",45,0,0
227324,"Πλυντήριο Ρούχων Εντοιχιζόμενο Zanussi ZWI712UDWA 7kg F",594,0,0
227345,"Pitsos PZ11T15X0 – Τηλεσκοπικός Μηχανισμός Φούρνου",55,0,0
227367,"Candy FCPK626XL/E – Φούρνος Εντοιχιζόμενος Inox",390,0,0
227370,"LG GBB62PZHZN – Ψυγειοκαταψύκτης Platinum Silver E",799,0,0
227461,"Davoline Delta 060 GR-IX – Απορροφητήρας Συρόμενος GR - IX Inox 60 cm",100,0,0
227463,"Πλυντήριο Ρούχων Philco PWM641S 6 kg",269,0,0
227477,"Mini Bar Philco PRD-105W",159,0,0
227485,"Ταψί Φούρνου Αλουμινίου Bosch HEZ531010",70,0,0
227514,"Ψυγειοκαταψύκτης CBNes 6256-24 Liebherr",4499,0,0
227517,"Εντοιχιζόμενος Συντηρητής Κρασιών Liebherr UWTgb 1682 G",2649,0,0
227563,"Ψυγείο Δίπορτο Philco NoFrost PRF 531W/4A",589,0,0
227601,"Φίλτρο Οσμών Απορροφητήρα Bosch DHZ2701",50,0,0
227608,"Korting KEC 6151 WPG – Κουζίνα 71L με Εστίες Κεραμικές",565,0,0
227640,"Απορροφητήρας Faber Value PB 4 2L X A60 60cm Inox",139,2,1
227661,"Faber Απορροφητήρας Τζάκι 2740 BASE WH A70 Λευκό 70 cm",125,2,1
227662,"Faber 2740 BASE BR A75 – Απορροφητήρας Καφέ 75 cm D",125,3,1
227690,"Στεγνωτήριο Ρούχων Zerowatt ETD C8LG-S",269,0,0
227692,"Faber 2740 BASE W A60 – Απορροφητήρας Λευκός 60 cm",84,3,1
227702,"Faber 2740 BASE X A60 – Απορροφητήρας Inox 60 cm D",139,4,1
227704,"Faber 2740 BASE WH A75 – Απορροφητήρας Λευκό 75 cm",129,2,1
227707,"Αυτόνομη Κεραμική Εστία Korting KECD 642 BCSC",269,0,0
227745,"Miele H 7260 B – Steel - Εντοιχιζόμενος φούρνος 76L Inox A+",1198,0,0
227874,"Συντηρητής Κρασιών Wkr 1811 Liebherr",1069,0,0
227895,"Faber 2740 BASE BR A60 – Απορροφητήρας (FM) Καφέ 60 cm",109,2,1
227906,"Faber T3100 – Απορροφητήρας Συρόμενος Telescopic Inox 60 cm",99,3,1
227988,"Bosch HEZ538S00 – Τηλεσκοπικός Μηχανισμός Φούρνου 3 Επιπέδων",95,1,1
227990,"Candy CBT 6130/3X – Απορροφητήρας Συρόμενος Ασημί 60 cm",99,0,0
228011,"Bosch WTZ27400 – Συνδετικό Πλυντηρίου & Στεγνωτηρίου",99,1,1
228065,"LG GBP32DSLZN – Ψυγειοκαταψύκτης Dark Graphite E",595,0,0
228153,"Inventor MWO-20LW – Φούρνος Μικροκυμάτων Λευκό",67,0,0
228154,"Inventor MWO-20LS – Φούρνος Μικροκυμάτων Ασημί",75,0,0
228161,"Φούρνος Εντοιχιζόμενος Άνω Πάγκου 71lt Korting KBO 735 E20 BG",397,0,0
228163,"LG RC90V9AV2W – Στεγνωτήριο Ρούχων 9 kg A",834,0,0
